mmsi,timestamp,latitude,longitude,speed,heading,created_at,date,hour,speed_knots,mmsi_str
413602710,2025-06-05 22:42:29,1.2069783333333333,103.79168333333334,0.0,118.6,2025-06-06 12:48:20,2025-06-05,22,0.0,413602710
413602710,2025-06-05 22:42:29,1.2069783333333333,103.79168333333334,0.0,118.6,2025-06-06 13:07:47,2025-06-05,22,0.0,413602710
413602710,2025-06-05 22:42:29,1.2069783333333333,103.79168333333334,0.0,118.6,2025-06-06 13:37:08,2025-06-05,22,0.0,413602710
563187800,2025-06-05 22:42:29,1.266605,103.77405999999999,9.3,260.3,2025-06-06 12:48:42,2025-06-05,22,9.3,563187800
563187800,2025-06-05 22:42:29,1.266605,103.77405999999999,9.3,260.3,2025-06-06 13:08:18,2025-06-05,22,9.3,563187800
563187800,2025-06-05 22:42:29,1.266605,103.77405999999999,9.3,260.3,2025-06-06 13:37:43,2025-06-05,22,9.3,563187800
564462000,2025-06-05 22:42:29,1.22444,103.71536166666667,0.0,349.4,2025-06-06 12:47:09,2025-06-05,22,0.0,564462000
564462000,2025-06-05 22:42:29,1.22444,103.71536166666667,0.0,349.4,2025-06-06 13:06:12,2025-06-05,22,0.0,564462000
564462000,2025-06-05 22:42:29,1.22444,103.71536166666667,0.0,349.4,2025-06-06 13:35:21,2025-06-05,22,0.0,564462000
205744000,2025-06-05 22:42:30,1.1389166666666666,103.7745,7.5,47.8,2025-06-06 12:49:54,2025-06-05,22,7.5,205744000
205744000,2025-06-05 22:42:30,1.1389166666666666,103.7745,7.5,47.8,2025-06-06 13:09:58,2025-06-05,22,7.5,205744000
205744000,2025-06-05 22:42:30,1.1389166666666666,103.7745,7.5,47.8,2025-06-06 13:39:32,2025-06-05,22,7.5,205744000
525800141,2025-06-05 22:42:30,1.1199450000000002,103.92696666666667,0.1,360.0,2025-06-06 12:49:33,2025-06-05,22,0.1,525800141
525800141,2025-06-05 22:42:30,1.1199450000000002,103.92696666666667,0.1,360.0,2025-06-06 13:09:30,2025-06-05,22,0.1,525800141
525800141,2025-06-05 22:42:30,1.1199450000000002,103.92696666666667,0.1,360.0,2025-06-06 13:39:00,2025-06-05,22,0.1,525800141
563126800,2025-06-05 22:42:30,1.2009883333333333,103.559135,5.0,59.8,2025-06-06 12:47:42,2025-06-05,22,5.0,563126800
563126800,2025-06-05 22:42:30,1.2009883333333333,103.559135,5.0,59.8,2025-06-06 13:06:55,2025-06-05,22,5.0,563126800
563126800,2025-06-05 22:42:30,1.2009883333333333,103.559135,5.0,59.8,2025-06-06 13:36:12,2025-06-05,22,5.0,563126800
563542000,2025-06-05 22:42:30,1.2143000000000002,103.79800666666667,6.6,140.8,2025-06-06 12:48:02,2025-06-05,22,6.6,563542000
563542000,2025-06-05 22:42:30,1.2143000000000002,103.79800666666667,6.6,140.8,2025-06-06 13:07:23,2025-06-05,22,6.6,563542000
563542000,2025-06-05 22:42:30,1.2143000000000002,103.79800666666667,6.6,140.8,2025-06-06 13:36:42,2025-06-05,22,6.6,563542000
636022207,2025-06-05 22:42:30,1.1719916666666668,103.43311833333334,8.5,118.7,2025-06-06 12:48:18,2025-06-05,22,8.5,636022207
636022207,2025-06-05 22:42:30,1.1719916666666668,103.43311833333334,8.5,118.7,2025-06-06 13:07:45,2025-06-05,22,8.5,636022207
636022207,2025-06-05 22:42:30,1.1719916666666668,103.43311833333334,8.5,118.7,2025-06-06 13:37:06,2025-06-05,22,8.5,636022207
636022865,2025-06-05 22:42:30,1.2539183333333335,103.635855,0.0,316.2,2025-06-06 12:47:30,2025-06-05,22,0.0,636022865
636022865,2025-06-05 22:42:30,1.2539183333333335,103.635855,0.0,316.2,2025-06-06 13:06:40,2025-06-05,22,0.0,636022865
636022865,2025-06-05 22:42:30,1.2539183333333335,103.635855,0.0,316.2,2025-06-06 13:35:57,2025-06-05,22,0.0,636022865
355808000,2025-06-05 22:42:31,1.2550333333333334,103.77196666666667,6.0,11.0,2025-06-06 12:48:36,2025-06-05,22,6.0,355808000
355808000,2025-06-05 22:42:31,1.2550333333333334,103.77196666666667,6.0,11.0,2025-06-06 13:08:09,2025-06-05,22,6.0,355808000
355808000,2025-06-05 22:42:31,1.2550333333333334,103.77196666666667,6.0,11.0,2025-06-06 13:37:34,2025-06-05,22,6.0,355808000
477883900,2025-06-05 22:42:31,1.2621666666666667,103.78015,0.0,251.0,2025-06-06 12:47:52,2025-06-05,22,0.0,477883900
477883900,2025-06-05 22:42:31,1.2621666666666667,103.78015,0.0,251.0,2025-06-06 13:07:09,2025-06-05,22,0.0,477883900
477883900,2025-06-05 22:42:31,1.2621666666666667,103.78015,0.0,251.0,2025-06-06 13:36:28,2025-06-05,22,0.0,477883900
533130819,2025-06-05 22:42:31,1.1791833333333335,103.8047,11.0,243.0,2025-06-06 12:49:45,2025-06-05,22,11.0,533130819
533130819,2025-06-05 22:42:31,1.1791833333333335,103.8047,11.0,243.0,2025-06-06 13:09:46,2025-06-05,22,11.0,533130819
533130819,2025-06-05 22:42:31,1.1791833333333335,103.8047,11.0,243.0,2025-06-06 13:39:16,2025-06-05,22,11.0,533130819
538007897,2025-06-05 22:42:31,1.20377,103.86511666666667,7.2,249.7,2025-06-06 12:50:04,2025-06-05,22,7.2,538007897
538007897,2025-06-05 22:42:31,1.20377,103.86511666666667,7.2,249.7,2025-06-06 13:10:12,2025-06-05,22,7.2,538007897
538007897,2025-06-05 22:42:31,1.20377,103.86511666666667,7.2,249.7,2025-06-06 13:39:46,2025-06-05,22,7.2,538007897
563075510,2025-06-05 22:42:31,1.2382816666666665,103.81357333333334,0.1,282.2,2025-06-06 12:47:31,2025-06-05,22,0.1,563075510
563075510,2025-06-05 22:42:31,1.2382816666666665,103.81357333333334,0.1,282.2,2025-06-06 13:06:41,2025-06-05,22,0.1,563075510
563075510,2025-06-05 22:42:31,1.2382816666666665,103.81357333333334,0.1,282.2,2025-06-06 13:35:58,2025-06-05,22,0.1,563075510
563848000,2025-06-05 22:42:31,1.2930400000000002,103.95615,0.8,339.1,2025-06-06 12:49:11,2025-06-05,22,0.8,563848000
563848000,2025-06-05 22:42:31,1.2930400000000002,103.95615,0.8,339.1,2025-06-06 13:08:58,2025-06-05,22,0.8,563848000
563848000,2025-06-05 22:42:31,1.2930400000000002,103.95615,0.8,339.1,2025-06-06 13:38:28,2025-06-05,22,0.8,563848000
271050950,2025-06-05 22:42:32,41.06273,29.04695333333333,10.2,20.2,2025-06-06 12:47:28,2025-06-05,22,10.2,271050950
271050950,2025-06-05 22:42:32,41.06273,29.04695333333333,10.2,20.2,2025-06-06 13:06:37,2025-06-05,22,10.2,271050950
271050950,2025-06-05 22:42:32,41.06273,29.04695333333333,10.2,20.2,2025-06-06 13:35:53,2025-06-05,22,10.2,271050950
357932000,2025-06-05 22:42:32,35.84341666666667,-6.2927583333333335,12.3,50.7,2025-06-06 12:48:30,2025-06-05,22,12.3,357932000
357932000,2025-06-05 22:42:32,35.84341666666667,-6.2927583333333335,12.3,50.7,2025-06-06 13:08:01,2025-06-05,22,12.3,357932000
357932000,2025-06-05 22:42:32,35.84341666666667,-6.2927583333333335,12.3,50.7,2025-06-06 13:37:23,2025-06-05,22,12.3,357932000
477738600,2025-06-05 22:42:32,1.2649700000000001,103.77154666666667,6.8,247.0,2025-06-06 12:48:26,2025-06-05,22,6.8,477738600
477738600,2025-06-05 22:42:32,1.2649700000000001,103.77154666666667,6.8,247.0,2025-06-06 13:07:56,2025-06-05,22,6.8,477738600
477738600,2025-06-05 22:42:32,1.2649700000000001,103.77154666666667,6.8,247.0,2025-06-06 13:37:18,2025-06-05,22,6.8,477738600
563008450,2025-06-05 22:42:32,1.2688866666666667,103.79536499999999,0.0,36.5,2025-06-06 12:50:29,2025-06-05,22,0.0,563008450
563008450,2025-06-05 22:42:32,1.2688866666666667,103.79536499999999,0.0,36.5,2025-06-06 13:10:45,2025-06-05,22,0.0,563008450
563008450,2025-06-05 22:42:32,1.2688866666666667,103.79536499999999,0.0,36.5,2025-06-06 13:40:21,2025-06-05,22,0.0,563008450
563009840,2025-06-05 22:42:32,1.2676349999999998,103.77391666666668,6.8,269.0,2025-06-06 12:47:07,2025-06-05,22,6.8,563009840
563009840,2025-06-05 22:42:32,1.2676349999999998,103.77391666666668,6.8,269.0,2025-06-06 13:06:09,2025-06-05,22,6.8,563009840
563009840,2025-06-05 22:42:32,1.2676349999999998,103.77391666666668,6.8,269.0,2025-06-06 13:35:18,2025-06-05,22,6.8,563009840
563070820,2025-06-05 22:42:32,1.2584383333333333,103.86702666666666,20.2,28.6,2025-06-06 12:47:43,2025-06-05,22,20.2,563070820
563070820,2025-06-05 22:42:32,1.2584383333333333,103.86702666666666,20.2,28.6,2025-06-06 13:06:56,2025-06-05,22,20.2,563070820
563070820,2025-06-05 22:42:32,1.2584383333333333,103.86702666666666,20.2,28.6,2025-06-06 13:36:13,2025-06-05,22,20.2,563070820
563132700,2025-06-05 22:42:32,1.2624183333333332,103.93155499999999,6.2,240.7,2025-06-06 12:50:39,2025-06-05,22,6.2,563132700
563132700,2025-06-05 22:42:32,1.2624183333333332,103.93155499999999,6.2,240.7,2025-06-06 13:10:59,2025-06-05,22,6.2,563132700
563132700,2025-06-05 22:42:32,1.2624183333333332,103.93155499999999,6.2,240.7,2025-06-06 13:40:36,2025-06-05,22,6.2,563132700
564654000,2025-06-05 22:42:32,1.257175,103.84130166666667,0.1,236.5,2025-06-06 12:47:42,2025-06-05,22,0.1,564654000
564654000,2025-06-05 22:42:32,1.257175,103.84130166666667,0.1,236.5,2025-06-06 13:06:56,2025-06-05,22,0.1,564654000
564654000,2025-06-05 22:42:32,1.257175,103.84130166666667,0.1,236.5,2025-06-06 13:36:13,2025-06-05,22,0.1,564654000
565459000,2025-06-05 22:42:32,1.2546816666666667,103.90102666666667,3.2,224.6,2025-06-06 12:49:21,2025-06-05,22,3.2,565459000
565459000,2025-06-05 22:42:32,1.2546816666666667,103.90102666666667,3.2,224.6,2025-06-06 13:09:12,2025-06-05,22,3.2,565459000
565459000,2025-06-05 22:42:32,1.2546816666666667,103.90102666666667,3.2,224.6,2025-06-06 13:38:44,2025-06-05,22,3.2,565459000
622120122,2025-06-05 22:42:32,31.494241666666667,32.39947333333333,0.0,117.4,2025-06-06 12:51:00,2025-06-05,22,0.0,622120122
622120122,2025-06-05 22:42:32,31.494241666666667,32.39947333333333,0.0,117.4,2025-06-06 13:11:22,2025-06-05,22,0.0,622120122
622120122,2025-06-05 22:42:32,31.494241666666667,32.39947333333333,0.0,117.4,2025-06-06 13:41:00,2025-06-05,22,0.0,622120122
636023681,2025-06-05 22:42:32,1.275585,103.64218666666667,0.0,186.5,2025-06-06 12:47:24,2025-06-05,22,0.0,636023681
636023681,2025-06-05 22:42:32,1.275585,103.64218666666667,0.0,186.5,2025-06-06 13:06:32,2025-06-05,22,0.0,636023681
636023681,2025-06-05 22:42:32,1.275585,103.64218666666667,0.0,186.5,2025-06-06 13:35:46,2025-06-05,22,0.0,636023681
477959300,2025-06-05 22:42:33,1.229055,103.92011666666667,9.6,243.0,2025-06-06 12:47:55,2025-06-05,22,9.6,477959300
477959300,2025-06-05 22:42:33,1.229055,103.92011666666667,9.6,243.0,2025-06-06 13:07:14,2025-06-05,22,9.6,477959300
477959300,2025-06-05 22:42:33,1.229055,103.92011666666667,9.6,243.0,2025-06-06 13:36:33,2025-06-05,22,9.6,477959300
564892000,2025-06-05 22:42:33,1.43478,103.89481166666666,0.0,359.6,2025-06-06 12:47:13,2025-06-05,22,0.0,564892000
564892000,2025-06-05 22:42:33,1.43478,103.89481166666666,0.0,359.6,2025-06-06 13:06:18,2025-06-05,22,0.0,564892000
564892000,2025-06-05 22:42:33,1.43478,103.89481166666666,0.0,359.6,2025-06-06 13:35:28,2025-06-05,22,0.0,564892000
538006545,2025-06-05 22:42:34,1.4327366666666668,103.902,0.0,291.1,2025-06-06 12:50:37,2025-06-05,22,0.0,538006545
538006545,2025-06-05 22:42:34,1.4327366666666668,103.902,0.0,291.1,2025-06-06 13:10:56,2025-06-05,22,0.0,538006545
538006545,2025-06-05 22:42:34,1.4327366666666668,103.902,0.0,291.1,2025-06-06 13:40:30,2025-06-05,22,0.0,538006545
563012720,2025-06-05 22:42:34,1.29627,103.96268,0.1,192.3,2025-06-06 12:50:16,2025-06-05,22,0.1,563012720
563012720,2025-06-05 22:42:34,1.29627,103.96268,0.1,192.3,2025-06-06 13:10:26,2025-06-05,22,0.1,563012720
563012720,2025-06-05 22:42:34,1.29627,103.96268,0.1,192.3,2025-06-06 13:40:02,2025-06-05,22,0.1,563012720
563127500,2025-06-05 22:42:34,1.283845,103.76026499999999,0.0,220.8,2025-06-06 12:50:33,2025-06-05,22,0.0,563127500
563127500,2025-06-05 22:42:34,1.283845,103.76026499999999,0.0,220.8,2025-06-06 13:10:51,2025-06-05,22,0.0,563127500
563127500,2025-06-05 22:42:34,1.283845,103.76026499999999,0.0,220.8,2025-06-06 13:40:25,2025-06-05,22,0.0,563127500
566133000,2025-06-05 22:42:34,1.2636333333333334,103.83045833333334,0.0,300.8,2025-06-06 12:48:32,2025-06-05,22,0.0,566133000
566133000,2025-06-05 22:42:34,1.2636333333333334,103.83045833333334,0.0,300.8,2025-06-06 13:08:04,2025-06-05,22,0.0,566133000
566133000,2025-06-05 22:42:34,1.2636333333333334,103.83045833333334,0.0,300.8,2025-06-06 13:37:27,2025-06-05,22,0.0,566133000
636023720,2025-06-05 22:42:34,1.0759516666666669,103.71425833333333,15.7,57.0,2025-06-06 12:47:22,2025-06-05,22,15.7,636023720
636023720,2025-06-05 22:42:34,1.0759516666666669,103.71425833333333,15.7,57.0,2025-06-06 13:06:30,2025-06-05,22,15.7,636023720
636023720,2025-06-05 22:42:34,1.0759516666666669,103.71425833333333,15.7,57.0,2025-06-06 13:35:42,2025-06-05,22,15.7,636023720
538006447,2025-06-05 22:42:35,1.2719483333333335,103.97140333333333,0.5,351.6,2025-06-06 12:50:44,2025-06-05,22,0.5,538006447
538006447,2025-06-05 22:42:35,1.2719483333333335,103.97140333333333,0.5,351.6,2025-06-06 13:11:05,2025-06-05,22,0.5,538006447
538006447,2025-06-05 22:42:35,1.2719483333333335,103.97140333333333,0.5,351.6,2025-06-06 13:40:42,2025-06-05,22,0.5,538006447
563069220,2025-06-05 22:42:35,1.2830433333333333,103.741665,9.8,302.5,2025-06-06 12:47:12,2025-06-05,22,9.8,563069220
563069220,2025-06-05 22:42:35,1.2830433333333333,103.741665,9.8,302.5,2025-06-06 13:06:16,2025-06-05,22,9.8,563069220
563069220,2025-06-05 22:42:35,1.2830433333333333,103.741665,9.8,302.5,2025-06-06 13:35:25,2025-06-05,22,9.8,563069220
563075140,2025-06-05 22:42:35,1.2287883333333334,103.90618666666666,1.7,22.4,2025-06-06 12:48:47,2025-06-05,22,1.7,563075140
563075140,2025-06-05 22:42:35,1.2287883333333334,103.90618666666666,1.7,22.4,2025-06-06 13:08:25,2025-06-05,22,1.7,563075140
563075140,2025-06-05 22:42:35,1.2287883333333334,103.90618666666666,1.7,22.4,2025-06-06 13:37:52,2025-06-05,22,1.7,563075140
563246900,2025-06-05 22:42:35,1.1958550000000001,103.748355,0.0,11.1,2025-06-06 12:48:30,2025-06-05,22,0.0,563246900
563246900,2025-06-05 22:42:35,1.1958550000000001,103.748355,0.0,11.1,2025-06-06 13:08:01,2025-06-05,22,0.0,563246900
563246900,2025-06-05 22:42:35,1.1958550000000001,103.748355,0.0,11.1,2025-06-06 13:37:23,2025-06-05,22,0.0,563246900
636091783,2025-06-05 22:42:35,1.189575,103.63681833333334,6.4,285.4,2025-06-06 12:47:22,2025-06-05,22,6.4,636091783
636091783,2025-06-05 22:42:35,1.189575,103.63681833333334,6.4,285.4,2025-06-06 13:06:29,2025-06-05,22,6.4,636091783
636091783,2025-06-05 22:42:35,1.189575,103.63681833333334,6.4,285.4,2025-06-06 13:35:42,2025-06-05,22,6.4,636091783
533006900,2025-06-05 22:42:36,1.4348816666666666,103.90003333333334,0.0,360.0,2025-06-06 12:48:27,2025-06-05,22,0.0,533006900
533006900,2025-06-05 22:42:36,1.4348816666666666,103.90003333333334,0.0,360.0,2025-06-06 13:07:57,2025-06-05,22,0.0,533006900
533006900,2025-06-05 22:42:36,1.4348816666666666,103.90003333333334,0.0,360.0,2025-06-06 13:37:18,2025-06-05,22,0.0,533006900
563036640,2025-06-05 22:42:36,1.2603966666666666,103.90133999999999,16.8,261.2,2025-06-06 12:50:35,2025-06-05,22,16.8,563036640
563036640,2025-06-05 22:42:36,1.2603966666666666,103.90133999999999,16.8,261.2,2025-06-06 13:10:53,2025-06-05,22,16.8,563036640
563036640,2025-06-05 22:42:36,1.2603966666666666,103.90133999999999,16.8,261.2,2025-06-06 13:40:27,2025-06-05,22,16.8,563036640
565173000,2025-06-05 22:42:36,1.3010783333333333,103.97462999999999,0.2,312.0,2025-06-06 12:47:07,2025-06-05,22,0.2,565173000
565173000,2025-06-05 22:42:36,1.3010783333333333,103.97462999999999,0.2,312.0,2025-06-06 13:06:09,2025-06-05,22,0.2,565173000
565173000,2025-06-05 22:42:36,1.3010783333333333,103.97462999999999,0.2,312.0,2025-06-06 13:35:18,2025-06-05,22,0.2,565173000
271040307,2025-06-05 22:42:37,41.01192666666667,29.010643333333334,0.0,0.0,2025-06-06 12:50:23,2025-06-05,22,0.0,271040307
271040307,2025-06-05 22:42:37,41.01192666666667,29.010643333333334,0.0,0.0,2025-06-06 13:10:37,2025-06-05,22,0.0,271040307
271040307,2025-06-05 22:42:37,41.01192666666667,29.010643333333334,0.0,0.0,2025-06-06 13:40:12,2025-06-05,22,0.0,271040307
636022415,2025-06-05 22:42:37,1.2830949999999999,103.98873166666667,0.3,126.7,2025-06-06 12:47:28,2025-06-05,22,0.3,636022415
636022415,2025-06-05 22:42:37,1.2830949999999999,103.98873166666667,0.3,126.7,2025-06-06 13:06:38,2025-06-05,22,0.3,636022415
636022415,2025-06-05 22:42:37,1.2830949999999999,103.98873166666667,0.3,126.7,2025-06-06 13:35:54,2025-06-05,22,0.3,636022415
319058000,2025-06-05 22:42:38,1.2662183333333334,103.85166833333332,0.0,62.0,2025-06-06 12:49:26,2025-06-05,22,0.0,319058000
319058000,2025-06-05 22:42:38,1.2662183333333334,103.85166833333332,0.0,62.0,2025-06-06 13:09:18,2025-06-05,22,0.0,319058000
319058000,2025-06-05 22:42:38,1.2662183333333334,103.85166833333332,0.0,62.0,2025-06-06 13:38:50,2025-06-05,22,0.0,319058000
357288000,2025-06-05 22:42:38,1.2636399999999999,103.89193,0.2,327.4,2025-06-06 12:50:54,2025-06-05,22,0.2,357288000
357288000,2025-06-05 22:42:38,1.2636399999999999,103.89193,0.2,327.4,2025-06-06 13:11:15,2025-06-05,22,0.2,357288000
357288000,2025-06-05 22:42:38,1.2636399999999999,103.89193,0.2,327.4,2025-06-06 13:40:54,2025-06-05,22,0.2,357288000
416005995,2025-06-05 22:42:38,1.2368216666666667,103.81745500000001,0.0,336.1,2025-06-06 12:49:28,2025-06-05,22,0.0,416005995
416005995,2025-06-05 22:42:38,1.2368216666666667,103.81745500000001,0.0,336.1,2025-06-06 13:09:23,2025-06-05,22,0.0,416005995
416005995,2025-06-05 22:42:38,1.2368216666666667,103.81745500000001,0.0,336.1,2025-06-06 13:38:53,2025-06-05,22,0.0,416005995
525114037,2025-06-05 22:42:38,1.2897500000000002,103.72659999999999,0.0,8.0,2025-06-06 12:48:17,2025-06-05,22,0.0,525114037
525114037,2025-06-05 22:42:38,1.2897500000000002,103.72659999999999,0.0,8.0,2025-06-06 13:07:43,2025-06-05,22,0.0,525114037
525114037,2025-06-05 22:42:38,1.2897500000000002,103.72659999999999,0.0,8.0,2025-06-06 13:37:04,2025-06-05,22,0.0,525114037
533133132,2025-06-05 22:42:38,1.3013833333333333,103.75485,0.0,349.2,2025-06-06 12:48:43,2025-06-05,22,0.0,533133132
533133132,2025-06-05 22:42:38,1.3013833333333333,103.75485,0.0,349.2,2025-06-06 13:08:19,2025-06-05,22,0.0,533133132
533133132,2025-06-05 22:42:38,1.3013833333333333,103.75485,0.0,349.2,2025-06-06 13:37:44,2025-06-05,22,0.0,533133132
533133251,2025-06-05 22:42:38,1.1767333333333334,103.93778333333333,0.8,340.0,2025-06-06 12:50:23,2025-06-05,22,0.8,533133251
533133251,2025-06-05 22:42:38,1.1767333333333334,103.93778333333333,0.8,340.0,2025-06-06 13:10:37,2025-06-05,22,0.8,533133251
533133251,2025-06-05 22:42:38,1.1767333333333334,103.93778333333333,0.8,340.0,2025-06-06 13:40:13,2025-06-05,22,0.8,533133251
563009190,2025-06-05 22:42:38,1.2831249999999998,103.75071166666666,8.5,19.4,2025-06-06 12:50:28,2025-06-05,22,8.5,563009190
563009190,2025-06-05 22:42:38,1.2831249999999998,103.75071166666666,8.5,19.4,2025-06-06 13:10:43,2025-06-05,22,8.5,563009190
563009190,2025-06-05 22:42:38,1.2831249999999998,103.75071166666666,8.5,19.4,2025-06-06 13:40:19,2025-06-05,22,8.5,563009190
563060100,2025-06-05 22:42:38,1.2633416666666666,103.68564166666667,0.9,297.3,2025-06-06 12:49:23,2025-06-05,22,0.9,563060100
563060100,2025-06-05 22:42:38,1.2633416666666666,103.68564166666667,0.9,297.3,2025-06-06 13:09:15,2025-06-05,22,0.9,563060100
563060100,2025-06-05 22:42:38,1.2633416666666666,103.68564166666667,0.9,297.3,2025-06-06 13:38:48,2025-06-05,22,0.9,563060100
563060200,2025-06-05 22:42:38,1.2637816666666666,103.83631166666667,0.0,231.4,2025-06-06 12:49:04,2025-06-05,22,0.0,563060200
563060200,2025-06-05 22:42:38,1.2637816666666666,103.83631166666667,0.0,231.4,2025-06-06 13:08:48,2025-06-05,22,0.0,563060200
563060200,2025-06-05 22:42:38,1.2637816666666666,103.83631166666667,0.0,231.4,2025-06-06 13:38:18,2025-06-05,22,0.0,563060200
563336000,2025-06-05 22:42:38,1.2998766666666666,103.94639666666667,0.2,6.6,2025-06-06 12:47:55,2025-06-05,22,0.2,563336000
563336000,2025-06-05 22:42:38,1.2998766666666666,103.94639666666667,0.2,6.6,2025-06-06 13:07:12,2025-06-05,22,0.2,563336000
563336000,2025-06-05 22:42:38,1.2998766666666666,103.94639666666667,0.2,6.6,2025-06-06 13:36:31,2025-06-05,22,0.2,563336000
563444000,2025-06-05 22:42:38,1.4643033333333333,103.82424166666667,0.0,245.0,2025-06-06 12:47:08,2025-06-05,22,0.0,563444000
563444000,2025-06-05 22:42:38,1.4643033333333333,103.82424166666667,0.0,245.0,2025-06-06 13:06:09,2025-06-05,22,0.0,563444000
563444000,2025-06-05 22:42:38,1.4643033333333333,103.82424166666667,0.0,245.0,2025-06-06 13:35:19,2025-06-05,22,0.0,563444000
477327500,2025-06-05 22:42:39,1.28772,103.98596166666667,0.0,96.9,2025-06-06 12:47:13,2025-06-05,22,0.0,477327500
477327500,2025-06-05 22:42:39,1.28772,103.98596166666667,0.0,96.9,2025-06-06 13:06:18,2025-06-05,22,0.0,477327500
477327500,2025-06-05 22:42:39,1.28772,103.98596166666667,0.0,96.9,2025-06-06 13:35:27,2025-06-05,22,0.0,477327500
563029230,2025-06-05 22:42:39,1.1979416666666665,103.74889833333333,0.0,340.8,2025-06-06 12:50:19,2025-06-05,22,0.0,563029230
563029230,2025-06-05 22:42:39,1.1979416666666665,103.74889833333333,0.0,340.8,2025-06-06 13:10:32,2025-06-05,22,0.0,563029230
563029230,2025-06-05 22:42:39,1.1979416666666665,103.74889833333333,0.0,340.8,2025-06-06 13:40:07,2025-06-05,22,0.0,563029230
564375000,2025-06-05 22:42:39,1.2944266666666666,103.96106499999999,0.2,18.9,2025-06-06 12:48:15,2025-06-05,22,0.2,564375000
564375000,2025-06-05 22:42:39,1.2944266666666666,103.96106499999999,0.2,18.9,2025-06-06 13:07:41,2025-06-05,22,0.2,564375000
564375000,2025-06-05 22:42:39,1.2944266666666666,103.96106499999999,0.2,18.9,2025-06-06 13:37:01,2025-06-05,22,0.2,564375000
565235000,2025-06-05 22:42:39,1.2259366666666667,103.77916499999999,102.3,360.0,2025-06-06 12:50:30,2025-06-05,22,102.3,565235000
565235000,2025-06-05 22:42:39,1.2259366666666667,103.77916499999999,102.3,360.0,2025-06-06 13:10:46,2025-06-05,22,102.3,565235000
565235000,2025-06-05 22:42:39,1.2259366666666667,103.77916499999999,102.3,360.0,2025-06-06 13:40:22,2025-06-05,22,102.3,565235000
566385000,2025-06-05 22:42:39,1.2024566666666667,103.73938833333334,0.1,159.5,2025-06-06 12:50:19,2025-06-05,22,0.1,566385000
566385000,2025-06-05 22:42:39,1.2024566666666667,103.73938833333334,0.1,159.5,2025-06-06 13:10:32,2025-06-05,22,0.1,566385000
566385000,2025-06-05 22:42:39,1.2024566666666667,103.73938833333334,0.1,159.5,2025-06-06 13:40:07,2025-06-05,22,0.1,566385000
566982000,2025-06-05 22:42:39,1.2883749999999998,103.96025666666667,0.2,38.5,2025-06-06 12:49:19,2025-06-05,22,0.2,566982000
566982000,2025-06-05 22:42:39,1.2883749999999998,103.96025666666667,0.2,38.5,2025-06-06 13:09:09,2025-06-05,22,0.2,566982000
566982000,2025-06-05 22:42:39,1.2883749999999998,103.96025666666667,0.2,38.5,2025-06-06 13:38:41,2025-06-05,22,0.2,566982000
636020739,2025-06-05 22:42:39,1.1693633333333333,103.80301166666666,8.7,69.0,2025-06-06 12:47:29,2025-06-05,22,8.7,636020739
636020739,2025-06-05 22:42:39,1.1693633333333333,103.80301166666666,8.7,69.0,2025-06-06 13:06:38,2025-06-05,22,8.7,636020739
636020739,2025-06-05 22:42:39,1.1693633333333333,103.80301166666666,8.7,69.0,2025-06-06 13:35:54,2025-06-05,22,8.7,636020739
564688000,2025-06-05 22:42:40,1.180825,103.78716666666666,3.6,242.8,2025-06-06 12:49:31,2025-06-05,22,3.6,564688000
564688000,2025-06-05 22:42:40,1.180825,103.78716666666666,3.6,242.8,2025-06-06 13:09:26,2025-06-05,22,3.6,564688000
564688000,2025-06-05 22:42:40,1.180825,103.78716666666666,3.6,242.8,2025-06-06 13:38:57,2025-06-05,22,3.6,564688000
352002206,2025-06-05 22:42:41,1.2867933333333332,103.99391,4.2,135.6,2025-06-06 12:48:26,2025-06-05,22,4.2,352002206
352002206,2025-06-05 22:42:41,1.2867933333333332,103.99391,4.2,135.6,2025-06-06 13:07:55,2025-06-05,22,4.2,352002206
352002206,2025-06-05 22:42:41,1.2867933333333332,103.99391,4.2,135.6,2025-06-06 13:37:16,2025-06-05,22,4.2,352002206
533130901,2025-06-05 22:42:41,1.2204666666666666,103.73246666666667,0.1,272.4,2025-06-06 12:50:01,2025-06-05,22,0.1,533130901
533130901,2025-06-05 22:42:41,1.2204666666666666,103.73246666666667,0.1,272.4,2025-06-06 13:10:08,2025-06-05,22,0.1,533130901
533130901,2025-06-05 22:42:41,1.2204666666666666,103.73246666666667,0.1,272.4,2025-06-06 13:39:42,2025-06-05,22,0.1,533130901
563014980,2025-06-05 22:42:41,1.2587483333333334,103.82223333333333,0.0,360.0,2025-06-06 12:50:03,2025-06-05,22,0.0,563014980
563014980,2025-06-05 22:42:41,1.2587483333333334,103.82223333333333,0.0,360.0,2025-06-06 13:10:11,2025-06-05,22,0.0,563014980
563014980,2025-06-05 22:42:41,1.2587483333333334,103.82223333333333,0.0,360.0,2025-06-06 13:39:44,2025-06-05,22,0.0,563014980
563074580,2025-06-05 22:42:41,1.2248166666666667,103.68255333333333,3.3,236.8,2025-06-06 12:48:57,2025-06-05,22,3.3,563074580
563074580,2025-06-05 22:42:41,1.2248166666666667,103.68255333333333,3.3,236.8,2025-06-06 13:08:38,2025-06-05,22,3.3,563074580
